
唑,zuo,fourth,(chem.) azole
懋,mao,fourth,"splendid, grand, majestic"
皎,jiao,third,"white; bright, brilliant; clear"
诒,yi,second,"bequeath, pass on to future generations"
麾,hui,first,"a pennant, flag, banner; to signal to"
辏,cou,fourth,hubs of wheel; converge around
氐,di,first,name of an ancient tribe
冽,lie,fourth,"cold and raw; pure, clear"
箕,ji,first,"sieve; dust pan, garbage bag"
俚,li,third,"rustic, vulgar, unpolished; mean"
汴,bian,fourth,name of a river in Henan; Henan
宸,chen,second,imperial; imperial palace
芍,shao,second,peony; water chestnuts
捱,ai,second,"put off, procrastinate; endure"
摈,bin,fourth,"exclude, expel, reject; usher"
摺,zhe,second,"fold, bend; twisted, curved"
簦,deng,first,"large umbrella with a long handle, used for street stalls"
箔,bo,second,reed screen; frame for growing silkworms
咝,si,first,hiss; call to come; syllable
孀,shuang,first,widow
怏,yang,fourth,"discontented, dispirited, sad"
谝,pian,third,"brag, boast; quibble"
砧,zhen,first,anvil; flat stone; exe
馕,nang,second,bread (persian naan)
耄,mao,fourth,"elderly person; very old, senile"
罂,ying,first,long necked jar or bottle
漕,cao,second,transport by water; canal transportation
沣,feng,first,river in Shanxi province
栾,luan,second,name of tree; a part of cornice
榘,ju,third,variant of 矩
烷,wan,second,alkane
榷,que,fourth,"footbridge; toll, levy; monopoly"
俑,yong,third,wooden figure buried with dead
沱,tuo,second,"rivers, streams, waterways; flow"
缜,zhen,third,"detailed, fine; closely woven"
鹫,jiu,fourth,"condor, vulture"
蛳,si,first,kind of snail with spiral shell
剽,piao,first,"rob, plunder; slice off; fast"
衢,qu,second,"highway; thoroughfare, intersection"
泗,si,fourth,mucous; nasal flow; sniffle; river in Shandong
臊,sao,first,"rank; rancid; frowzy, fetid; bashful"
瘴,zhang,fourth,malaria pestilential vapors
酚,fen,first,carbolic acid; phenol
纾,shu,first,"loosen, relax, relieve; extricate"
晁,chao,second,"morning, dawn; surname"
孛,bei,fourth,comet
炀,yang,second,roast; scorch; melt; flame
叁,san,first,three (banker's anti-fraud numeral)
憩,qi,fourth,"rest, take rest"
掬,ju,first,to grasp or hold with both hands
椤,luo,second,tree
啮,nie,fourth,"bite, gnaw"
畿,ji,first,imperial domain; area near capital
掸,dan,third,to dust; a duster
镣,liao,fourth,fetters
骁,xiao,first,"excellent horse; brave, valiant"
椽,chuan,second,"beams, rafters, supports"
侗,dong,fourth,"big; ignorant; rude, rustic"
滦,luan,second,river and county in Hebei province
荩,jin,fourth,a kind of weed; faithfulness
泓,hong,second,"clear, deep pool of water"
蚱,zha,fourth,grasshopper; (edible) locust; cicada
癜,dian,fourth,erythema
酯,zhi,third,ester
體,ti,third,"body; group, class, body, unit"
癸,gui,third,10th heavenly stem
蚜,ya,second,"plant louse, aphids"
扪,men,second,"stoke, pat, feel by hand, grope"
庑,wu,third,"corridor, hallway; luxuriant"
歆,xin,first,"like, admire; willingly, gladly; to quicken"
蝮,fu,fourth,"venomous snake, viper"
蹶,jue,second,"stumble, fall down; trample"
弈,yi,fourth,Chinese chess
庋,gui,third,a cupboard or pantry to store
喟,kui,fourth,"heave sigh, sigh"
滂,pang,first,torrential; voluminous
啕,tao,second,wail
蛎,li,fourth,oyster
獭,ta,third,otter
槁,gao,third,"wither; withered, rotten, dead"
翊,yi,fourth,"flying; assist, help; respect"
龊,chuo,fourth,"narrow, small; dirty"
邺,ye,fourth,ancient district in modern day Hebei Province; surname
莘,shen,first,long; numerous; a marsh plant whose root is used for medicine
燮,xie,fourth,"harmonize, blend; adjust"
剁,duo,fourth,"chop by pounding, mince, hash"
觐,jin,fourth,have imperial audience
铛,dang,first,frying pan; warming vessel
谗,chan,second,"slander, defame, misrepresent"
镍,nie,fourth,nickel
臃,yong,first,swell up; swelling; fat
墒,shang,first,wet tilth
晔,ye,fourth,bright; radiant; thriving
燔,fan,second,to roast; to burn
嘭,peng,first,"syllable; (Cant.) to chase, drive away"
涿,zhuo,first,"drip, dribble, trickle"
醯,xi,first,vinegar; pickle; acid
箩,luo,second,bamboo basket
鄱,po,second,county and lake in Jiangxi
睨,ni,fourth,"look askance at, glare at; squint"
诤,zheng,first,to expostulate; to remonstrate
坳,ao,fourth,"a hollow in the ground, a cavity, depression; undulating, depressed"
鹭,lu,fourth,"heron, egret; Ardea species (various)"
砷,shen,first,arsenic
唏,xi,first,weep or sob; grieve
伲,ni,fourth,we (Shanghai dialect)
猬,wei,fourth,"vulgar; wanton; low; many; varied; a hedgehog, porcupine"
琥,hu,third,jewel in shape of tiger; amber
殁,mo,fourth,die; death; dead
蚩,chi,first,"worm; ignorant, rustic; laugh"
泾,jing,first,name of a river
缥,piao,first,light blue silk; dim; misty
殓,lian,fourth,dress corpse for burial
鳅,qiu,first,loach
氰,qing,second,cyanogen; ethane dinitrile
诋,di,third,"slander, comdemn, reproach"
刍,chu,second,"mow, cut grass; hay, fodder"
芷,zhi,third,"angelica, type of iris"
嶙,lin,second,precipitous
逅,hou,fourth,meet unexpectedly
舫,fang,third,"fancy boat, yacht"
呓,yi,fourth,to talk in one's sleep
唰,shua,first,"swish, rustle"
茁,zhuo,second,"to sprout, flourish; sprouts appearing above-ground; vigorous"
馑,jin,third,time of famine or crop failure
妫,gui,first,family name
骧,xiang,first,gallop about with head uplifted
苷,gan,first,licorice
擢,zhuo,second,"pull up, draw up; select"
峋,xun,second,ranges of hills stretching on beyond another irregular peaks
袂,mei,fourth,sleeves
懑,men,fourth,"be sick at heart, sorrowful, sad"
蓑,suo,first,"rain coat made of straw, coir, etc."
與,yu,third,"and; with; to; for; give, grant"
涞,lai,second,river in Hebei province; creek
祉,zhi,third,"happiness, blessings, good luck"
踹,chuai,fourth,"trample, tread on, kick; to crush"
掇,duo,first,"collect, gather up, pick up"
沏,qi,first,infuse
诳,kuang,second,"deceive, lie, delude, cheat"
噫,yi,first,belch; alas
饽,bo,first,ferrule
饪,ren,fourth,cooked food; cook until well done
绺,liu,third,"skein; tuft, lock; wrinkle"
谘,zi,first,"consult, confer; communicate in"
飧,sun,first,"evening meal, supper; cooked food"
迳,jing,fourth,"pass by, approach; direct"
铡,zha,second,sickle for cutting grass or hay
枞,cong,first,fir tree
熨,yun,fourth,"iron, press"
鋈,wu,fourth,silver plating
荭,hong,second,herb
赊,she,first,"buy and sell on credit, distant"
俦,chou,second,"companion, mate, colleague"
戛,jia,second,lance; tap or strike lightly
湎,mian,third,"flushed with drink, drunk"
幺,yao,first,"one; tiny, small"
凇,song,first,dewdrop; icicle
芪,qi,second,celery
觯,zhi,fourth,wine goblet made from horn
龌,wo,fourth,"narrow, small; dirty"
挞,ta,fourth,"flog, whip; chastise"
嬴,ying,second,to win; to have a surplus; surname
苻,fu,second,kind of herb; type of grass
嘁,qi,first,to be grieved; ashamed; used to imitate sounds
鞯,jian,first,saddle blanket
肽,tai,fourth,a chemical compound
恸,tong,fourth,"sadness, grief; mourn; be moved"
迨,dai,fourth,"until, when; seize, arrest"
钰,yu,fourth,rare treasure
儆,jing,third,warn; warning
觎,yu,second,"desire strongly, covet, long for"
讫,qi,fourth,"finish; conclude, stop; exhaust"
滓,zi,third,"sediment, lees, dregs"
僮,tong,second,"page, boy servant"
媾,gou,fourth,marry; be on friendly terms with
龇,zi,first,to show the teeth; crooked teeth
胯,kua,fourth,pelvis; groin; thighs
涮,shuan,fourth,rinse; cook or boil in juice
绾,wan,third,"to string together, to bind up"
杈,cha,first,fork of a tree; a pitchfork
赳,jiu,first,"grand, valiant"
斛,hu,second,dry measure equal to some five or ten dou (舒)
觥,gong,first,a cup made of horn obstinate
疸,dan,third,jaundice; disorders of stomach
卞,bian,fourth,"to be impatient, in a hurry; excitable"
愠,yun,fourth,angry
拮,jie,second,"laboring hard, occupied; pursue"
庠,xiang,second,village school; teach
烨,ye,fourth,"bright, glorious, splendid, flame"
龢,he,second,"in harmony; calm, peaceful"
菠,bo,first,spinach and similar greens
窈,yao,third,"obscure, secluded; refined"
罄,qing,fourth,"exhaust, run out, use up; empty"
囤,dun,fourth,"grain basket, bin for grain"
弁,bian,fourth,conical cap worn during Zhou dynasty
奘,zang,fourth,"large, powerful, stout, thick"
咣,guang,first,the sound of large door closing
缫,sao,first,"draw, reel"
腴,yu,second,"fat; fertile, rich; plump, soft"
缈,miao,third,"indistinct, dim; minute; distant"
喵,miao,first,the mew of the cat
潢,huang,second,"expanse of water, lake, pond"
遛,liu,second,"take walk, stroll"
柚,you,fourth,"pomelo, grapefruit"
郏,jia,second,county in Henan province; surname
荻,di,second,"reed, Miscanthus saccariflorus"
藜,li,second,"Chenopodium album, pigweed"
琨,kun,first,"beautiful jade, precious stones"
镳,biao,first,"bit, bridle; ride"
雉,zhi,fourth,pheasant; crenellated wall
橐,tuo,second,"a sack, a bag opening at both ends"
陽,yang,second,positive (electric.); sun; male principle (Taoism)
骈,pian,second,"team of horses; associate, join"
蛉,ling,second,"dragonfly, libellulidae"
艮,gen,third,seventh of eight diagrams
搽,cha,second,"smear; rub, wipe; anoint"
濡,ru,second,"immerse, moisten; wet, damp"
寮,liao,second,"shanty, hut, shack"
柩,jiu,fourth,coffin which contains corpse
佗,tuo,second,"other, he; surname; a load"
啷,lang,first,a clanging or rattling sound
诜,shen,first,"inquire, question; numerous"
視,shi,fourth,"look at, inspect, observe, see"
偻,lou,second,humpback; surname
夯,hang,first,"heavy load, burden; lift up"
闱,wei,second,"gate, door; living quarters"
谖,xuan,first,"forget; lie, cheat, deceive"
夥,huo,third,companion; partner; assistant
枸,gou,third,kind of aspen found in Sichuan
膑,bin,fourth,the kneecap
虻,meng,second,"horsefly, gadfly"
筠,yun,second,bamboo skin; bamboo
埽,sao,fourth,"broom; to sweep, clear away"
笞,chi,first,bamboo rod used for beatings
臾,yu,second,"moment, instant, short while"
婀,e,first,"be beautiful, be graceful"
珞,luo,fourth,kind of necklace
粑,ba,first,tsamba (food in Tibet)
怵,chu,fourth,"fear, be afraid; shy, timid"
绻,quan,third,"affectionate, solicitous"
殒,yun,third,"die, perish; vanish; fall"
觊,ji,fourth,"covet, long for, desire"
崂,lao,second,"Laoshan, mountain in Shandong"
颧,quan,second,cheek bones
嗑,ke,first,eat seeds; reproach; loquacious
榛,zhen,first,"hazelnut; thicket, underbrush"
昱,yu,fourth,"bright light, sunlight; dazzling"
蜴,yi,fourth,lizard
鳝,shan,fourth,eel
噙,qin,second,hold in mouth; bite
淼,miao,third,a wide expanse of water
矾,fan,second,alum
硼,peng,second,"borax, boron"
囿,you,fourth,"pen up; limit, constrain"
泅,qiu,second,"swim, float, wade"
邂,xie,fourth,unexpected meeting; encounter by
钜,ju,fourth,"steel, iron; great"
蠹,du,fourth,moth; insects which eat into clot
垩,e,fourth,"holy, sacred, sage; simplification of堊chalk; daub with chalk"
乩,ji,first,to divine
嗝,ge,second,"cackling of fowls to gag, to vomit"
淦,gan,fourth,river in Jiangxi province; water leaking into a boat
樽,zun,first,"goblet; jar, jug; lush"
诮,qiao,fourth,"criticize, scold, blame, ridicule"
揆,kui,second,"prime minister; to guess, estimate"
啐,cui,fourth,"to taste, to sip; to spit; the sound of sipping; to surprise"
淅,xi,first,water used wash rice; to wash ric
榉,ju,third,type of elm
馗,kui,second,"cheekbone; path, road; intersection"
辔,pei,fourth,"bridle of horse, reins"
暹,xian,first,"rise; advance, go forward"
骛,wu,fourth,"gallop; rush about; pursue, run"
鱿,you,second,cuttlefish
苫,shan,first,rush or straw matting
犷,guang,third,"fierce, rude, uncivilized"
獠,liao,second,to hunt at night by torches
詈,li,fourth,"scold, abuse verbally, curse"
竦,song,third,"revere, respect, be in awe of"
篙,gao,first,pole used punt boat
诨,hun,fourth,"jokes, obsene jests; joke"
铰,jiao,third,"hinge; shears, scissors"
馄,hun,second,"dumpling soup, wonton"
蜚,fei,first,cockroach
峒,dong,fourth,mountain in Gansu province
滢,ying,second,"clear, pure water; lucid; glossy"
琬,wan,third,the virtue of a gentleman; jade
靓,jing,fourth,make up face; ornament; quiet
狻,suan,first,a fabulous beast
璨,can,fourth,gems; luster of gems; lustrous
犟,jiang,fourth,stubborn
鸬,lu,second,cormorant
螨,man,third,insect
芩,qin,second,salt marsh plant
嘹,liao,second,used describe clarity of voice; resonant
锟,kun,first,ancient treasured sword
蜇,zhe,first,jellyfish
洹,huan,second,river in Henan province
栉,zhi,fourth,"comb; comb out; weed out, elimininate"
俪,li,fourth,"spouse, couple, pair"
钍,tu,third,thorium
锨,xian,first,shovel
瑁,mao,fourth,fine piece of jade
壹,yi,first,number one
痿,wei,third,paralysis; impotence
竑,hong,second,be vast and endless; broad
粕,po,fourth,"lees, dregs, sediments left after distilling liquor"
犄,ji,first,animal horns
瘙,sao,fourth,itch
饯,jian,fourth,"farewell party; see off, send off"
抟,tuan,second,roll around with hand; model
衲,na,fourth,"mend, sew, patch; line; quilt"
踮,dian,third,tip toe
龅,bao,first,teeth protrude
愎,bi,fourth,"obstinate, stubborn, headstrong"
馥,fu,fourth,"fragrance, scent, aroma"
梏,gu,fourth,"handcuffs, manacles, fetters"
讣,fu,fourth,obituary; give notice of death
邝,kuang,fourth,surname
艿,nai,third,"used in 芋艿, taro"
趺,fu,first,sit cross-legged; back of the foo
鲟,xun,second,sturgeon
剜,wan,first,"cut, cut out, pick out, scoop out"
绉,zhou,fourth,"crepe, crape, wrinkles, creases"
罅,xia,fourth,"crack, fissure, split"
笥,si,fourth,"a hamper, wicker basket"
衩,cha,third,the open seam of a garment which allows freedom of movement
姣,jiao,first,"beautiful, handsome, pretty"
斫,zhuo,second,"cut, chop, lop off"
鹗,e,fourth,"osprey, fishhawk"
腎,shen,fourth,"kidneys; testes, gizzard"
爻,yao,second,diagrams for divination
猕,mi,second,macacus monkey
晗,han,second,pre-dawn
铩,sha,first,moult
窕,tiao,third,"slender; quiet and modest, charming"
仨,sa,first,(coll.) three (cannot be followed by a measure word)
搡,sang,third,to push over or push back
崴,wai,third,"high, lofty; precipitous"
酢,cu,fourth,toast to host by guest
檄,xi,second,call arms; urgency
佞,ning,fourth,flattery; glib
孑,jie,second,"remaining, left-over; lonely"
璀,cui,third,lustre of gems; glitter; shine
岷,min,second,"min mountain, min river"
舛,chuan,third,"oppose, deviate, be contrary to"
邕,yong,first,former or literary name for Nanning (in Guangxi)
闿,kai,third,open; peaceful
铂,bo,second,platinum; thin sheet of metal
霁,ji,fourth,to clear up after rain; to cease be angry
犒,kao,fourth,entertain victorious soldiers
馏,liu,second,"distill, distillation"
阈,yu,fourth,"threshold; separated, confined"
麋,mi,second,elk; surname
麒,qi,second,legendary auspicious animal
苁,cong,first,medicinal herb
摁,en,fourth,to press with the hand
涔,cen,second,river in Shaanxi; murky torrent
宥,you,fourth,"forgive, pardon, indulge"
妍,yan,second,"beautiful, handsome; seductive"
铤,ding,fourth,"ingots, bars of metal; hurry"
锷,e,fourth,"high, lofty; edge of knife"
嗲,dia,third,"coy, childish"
恽,yun,fourth,"devise, plan, deliberate; consult"
麂,ji,third,species of deer
赝,yan,fourth,false; counterfeit; bogus; sham
胛,jia,third,"the shoulder, shoulder blade"
哂,shen,third,"smile, laugh at, sneer at; (Cant.) a final particle indicating doing something to the full extent possible"
撷,xie,second,"pick up, gather up; hold in lap"
呶,nao,second,talkative; clamour; hubbub
噘,jue,first,pouting
懔,lin,third,"be afraid of, to be in awe of"
栎,li,fourth,chestnut-leaved oak; oak
桎,zhi,fourth,"fetters, shackles, handcuffs"
霰,san,third,"hail, sleet"
飨,xiang,third,host banquet; banquet
揄,yu,second,"lift, raise; praise; hang; flap"
噔,deng,first,syllable; (Cant.) for (a recipient of pity or sympathy)
娣,di,fourth,"younger sister, sister-in-law"
薏,yi,fourth,Job's tear plant
忝,tian,third,disgraced; ashamed; self-deprecating
咤,zha,fourth,"scold, bellow, shout at, roar"
嗵,tong,first,used for sound
迤,yi,second,wind; walk out of straight path
贲,ben,first,forge ahead; energetic; surname
胪,lu,second,arrange in order; display
鍪,mou,second,an iron pan; a metal cap
泸,lu,second,river in Jiangxi province
蔫,nian,first,"withered, faded, decayed; calm"
刈,yi,fourth,"cut off, reap, mow; sickle"
僖,xi,first,"joy, gladness, delight; surname"
咿,yi,first,descriptive of creaking; laugh
鹌,an,first,quail; Coturnix coturnix
嗪,qin,second,character used in translation
茏,long,second,tall grass; water-weeds
茯,fu,second,china root; medicinal fungus
岫,xiu,fourth,"mountain peak; cave, cavern"
嵘,rong,second,"high, steep; lofty, towering"
轱,gu,first,wheel; to turn; to revolve
怼,dui,fourth,"hate, abhor; hatred, resentment"
铨,quan,second,"weigh, measure; select officials"
昕,xin,first,dawn; early morning; day
郢,ying,third,"Ying, ancient capital of Chu 楚 in Hubei, Jianling county"
咩,mie,first,the bleating of sheep; (Cant.) an interrogative particle
馊,sou,first,"spoiled, rotten, stale, rancid"
髡,kun,first,to shear tree; ancient punishment
澧,li,third,river in northern Hunan province
苣,ju,fourth,kind of lettuce
濯,zhuo,second,"wash out, rinse; cleanse"
盥,guan,fourth,wash
囡,nan,first,"child, daughter"
砺,li,fourth,whetstone; sharpen
佘,she,second,surname
谶,chen,fourth,"prophecy, hint, omen"
弑,shi,fourth,to murder a superior
楂,zha,first,"a raft, to hew, to fell trees"
翦,jian,third,"scissors; cut, clip; annhilate"
怩,ni,second,"shy, timid, bashful; look ashamed"
蠼,qu,second,earwig
霏,fei,first,falling of snow and rain
楹,ying,second,"column, pillar; numerary adjunct"
讴,ou,first,sing; songs
锲,qie,fourth,"sickle; cut, carve, engrave"
慵,yong,first,"indolent, easy-going, lazy"
胝,zhi,first,"callous, corn"
砭,bian,first,stone probe; pierce; counsel
潍,wei,second,county in Shandong province
杵,chu,third,pestle; baton used beat clothes
樾,yue,fourth,the shade of trees
帼,guo,second,cap worn by women
碣,jie,second,stone tablet
诌,zhou,first,"play with words, quip; talk nonse"
徕,lai,second,"induce, encourage to come"
胴,dong,fourth,the large intestine; the body
钴,gu,third,cobalt; household iron
裟,sha,first,a cassock or robe of a monk
啶,ding,fourth,phonetic used in pyridine and pyrimidine
铣,xi,third,mill
铱,yi,first,iridium
楫,ji,second,"oar, paddle"
赭,zhe,third,reddish brown; hematite; ochre
碛,qi,fourth,sand and gravel
酊,ding,first,"drunk, intoxicated"
魑,chi,first,a mountain demon resembling a tiger
醛,quan,second,aldehyde
剐,gua,third,"cut, cut flesh from bones"
畦,qi,second,sections in vegetable farm
陂,bei,first,"dam, embankment; reservoir"
闶,kang,first,door
阄,jiu,first,lots (to be drawn); draw lots
祚,zuo,fourth,"throne; bless; blessing, happiness"
鹘,gu,third,a kind of pigeon; treron permagna
泱,yang,first,"great, expansive; agitated"
趄,ju,first,"weak, lame"
骅,hua,second,an excellent horse
陲,chui,second,"frontier, border"
郧,yun,second,county in Hubei province
倜,ti,fourth,raise high; unrestrained
呤,ling,fourth,purine
燧,sui,fourth,"flintstone; beacon, signal fire; torch"
铉,xuan,fourth,device for carrying a tripod
粲,can,fourth,"polish; bright, radiant; smiling"
骶,di,third,coccyx
峁,mao,third,yellow dirt mount
忸,niu,third,"blush, be bashful, be ashamed"
渌,lu,fourth,strain
骞,qian,first,"raise, hold high; fly, soar"
髭,zi,first,mustache
戡,kan,first,"subjugate, subdue, quell; kill"
钨,wu,first,"tungsten, wolfram"
谲,jue,second,"cunning, crafty, sly, wily"
苋,xian,fourth,amaranth
锃,zeng,fourth,polish
蜊,li,second,clam
幄,wo,fourth,tent; mosquito net
闼,ta,fourth,door; gate
戕,qiang,first,"kill, slay; wound, injure, hurt"
骊,li,second,a pure black horse; a pair of horses
虢,guo,second,name of ancient feudal State in Shenxi and Hunan
烩,hui,fourth,"ragout, cook, braise"
傥,tang,third,"if, supposing, in case"
妲,da,second,concubine of last ruler of the Shang dynasty
绌,chu,fourth,"sew, stitch; insufficient"
桠,ya,first,the forking branch of a tree
袈,jia,first,Buddhist cassock
鎗,qiang,first,"rifle, small arms, hand gun"
薮,sou,third,"marsh, swamp; wild country"
揿,qin,fourth,press
杲,gao,third,bright sun; brilliant; high
肓,huang,first,region between heart and diaphragm
厝,cuo,fourth,cut or engrave; a grave or tombstone
莅,li,fourth,"attend, be present; arrive at"
氤,yin,first,"hanging fog, misty"
缙,jin,fourth,red silk
衮,gun,third,ceremonial dress worn by the emperor
诟,gou,fourth,"abuse, scold, berate, insult"
旖,yi,third,romantic; tender; charming
硒,xi,first,selenium
唁,yan,fourth,express condolence
嬗,shan,fourth,succession to the throne
硎,xing,second,whetstone
裱,biao,third,to mount maps or scrolls to paste
颦,pin,second,"frown, knit brows; with knitted"
質,zhi,fourth,"matter, material, substance"
靥,ye,fourth,dimples
纥,ge,first,"inferior silk; tassel, fringe"
煨,wei,first,"to stew, simmer"
礴,bo,second,"fill, extend"
鏖,ao,second,"to fight to the end, engage in a fierce battle"
蝈,guo,first,small green frog; cicada
笏,hu,fourth,tablet held by someone having authority
羿,yi,fourth,legendary archer
鼐,nai,fourth,incense tripod
湟,huang,second,river in qinghai province
甑,zeng,fourth,"boiler for steaming rice, pot"
炜,wei,third,brilliant red; glowing
煲,bao,first,to heat; to boil a saucepan
锉,cuo,fourth,to file; rasp
笕,jian,third,bamboo water pipe
喑,yin,first,to be dumb; the sobbing of infants
嶂,zhang,fourth,cliff; mountain barrier
浔,xun,second,steep bank by stream; jiujiang
弭,mi,third,"stop, desist, end, quell"
妪,yu,fourth,"old woman, hag"
锂,li,third,lithium
苡,yi,third,barley
孳,zi,first,breed in large numbers
颏,ke,first,chin
醴,li,third,sweet wine; sweet spring
間,jian,first,"interval, space; place, between"
渚,zhu,third,"small sand bank, islet"
轭,e,fourth,"yoke, collar"
鹬,yu,fourth,"snipe, kingfisher"
蚝,hao,second,hairy and poisonous caterpillars
黃,huang,second,yellow; surname
膘,biao,first,fat; rump
邛,qiong,second,in distress; a mound
痨,lao,second,consumption; tuberculosis
褡,da,first,"girdle; loincloth; pouch, bag"
耦,ou,third,plow side by side; team of two
覃,tan,second,"reach to, spread to; extensive"
虛,xu,first,"false, worthless; empty, hollow"
馔,zhuan,fourth,"to feed, support, provide for; food"
篾,mie,fourth,bamboo splints or slats
兖,yan,third,establish; one of nine empire divisions
阋,xi,fourth,"feud, fight, quarrel"
遨,ao,second,"ramble, roam; travel for pleasure"
爰,yuan,second,"lead on to; therefore, then"
痂,jia,first,scab
艄,shao,first,stern of a vessel
耨,nou,fourth,"hoe, rake; weed"
沤,ou,first,"soak, steep; sodden or soaked"
邋,la,first,rags
焓,han,second,"(Cant.) onomatopoetic, the sound of a fiercely-burning fire"
秣,mo,fourth,"fodder, horse feed; feed horse"
昶,chang,third,a long day. bright. extended. clear
種,zhong,third,seed; race; offspring; to plant
變,bian,fourth,"change, transform, alter; rebel"
窣,su,first,"to rush out of a den; rustling, whispering"
绦,tao,first,"silk cord, ribbon"
俎,zu,third,chopping board or block; painted
榫,sun,third,mortise and tenon; fit into
蟪,hui,fourth,a kind of cicada
稗,bai,fourth,"darnels, weeds, tares small"
謇,jian,third,stutter; speak out boldly
氩,ya,fourth,argonium
類,lei,fourth,"class, group, kind, category"
锴,kai,third,high quality iron
龉,yu,third,uneven teeth; to disagree
烃,ting,first,hydrocarbon
俣,yu,third,big
嬷,ma,first,mother
肱,gong,first,forearm
鸢,yuan,first,kite; Milvus species (various)
笫,zi,third,"bed boards, sleeping mat"
痤,cuo,second,a swelling of the lymph nodes
陰,yin,first,overcast (weather); cloudy; shady; Yin (the negative principle of Yin and Yang); negative (electric.)
菏,he,second,river in Shandong province
莆,pu,second,a kind of legendary tree
芨,ji,first,"name of a plant, the roots are used for various purposes"
阕,que,fourth,"close, shut; watch tower"
砣,tuo,second,"a stone roller; a heavy stone, a weight, a plummet"
碜,chen,third,gritty
鼹,yan,third,a kind of insectivorous rodent
長,zhang,third,long; length; excel in; leader
猷,you,second,"plan, scheme; plan, plot; way"
竽,yu,second,ancient woodwind instrument
舸,ge,third,"large boat, barge"
诓,kuang,first,"cheat, swindle, lie"
錾,zan,fourth,"engraving tool, chisel"
淬,cui,fourth,"temper; dye; soak; change, alter"
隗,kui,second,high; lofty; surname
悌,ti,fourth,"brotherly, respectful"
姘,pin,first,illicit sexual relations
槭,qi,first,maple
邈,miao,third,"far, distant, remote; slight"
婕,jie,second,handsome
歙,she,fourth,name of a district in Anhui
稹,zhen,third,to accumulate
蹴,cu,fourth,kick; tread on; leap; solemn
砒,pi,first,arsenic
痈,yong,first,"carbuncle, sore, ulcer, abscess"
镏,liu,second,distil; lutetium; surname
羯,jie,second,"wether, castrated ram; deer skin"
豕,shi,third,"a pig, boar; KangXi radical 152"
鲂,fang,second,bream
蓖,bi,fourth,"castor-oil plant, Ricinus commumis"
匦,gui,third,"small box; chest, casket"
笤,tiao,second,"a broom, a besom"
峥,zheng,first,"high, lofty, noble; steep, perilous"
徭,yao,second,"conscript labor, compulsory labor"
浃,jia,first,"saturate, drench; damp, wet"
烊,yang,second,to smelt; to melt
補,bu,third,"mend, patch, fix, repair, restore"
窸,xi,first,"faint sound, whisper"
酆,feng,first,name of Zhou period state
缢,yi,fourth,"hang, strangle"
褓,bao,third,swaddling cloth; infancy
蚨,fu,second,"a kind of water-beetle cash, then dollars and money generally"
翳,yi,fourth,"shade, screen; to hide, screen"
趔,lie,fourth,not progressing; to be checked
炔,gui,fourth,acetylene
誊,teng,second,"copy, transcribe"
赜,ze,second,"abstruse, deep, profound"
仃,ding,first,"lonely, solitary"
勖,xu,fourth,"enjoin, advise, preach to"
葺,qi,fourth,"thatch; fix, repair; pile up"
蚴,you,fourth,larva
泷,long,second,raining; wet; soaked; a river in Guangdong
蛴,qi,second,"maggots, grubs"
結,jie,second,"knot, tie; join, connect"
媸,chi,first,an ugly woman
俳,pai,second,actor; vaudeville show; insincere
诖,gua,fourth,"error, mistake; deceive, mislead"
茑,niao,third,the convovulvus; parasitic plants such as mistletoe; Ribes ambiguum
逡,qun,first,"retreat, withdraw, fall back"
孱,can,fourth,"weak, unfit, frail, feeble"
砦,zhai,fourth,"stockade, fort, military outpost; brothel"
跸,bi,fourth,"clear way, make room for; emp"
祜,hu,fourth,"blessing, happiness, prosperity"
伉,kang,fourth,"compare, match; pair; spouse"
溴,xiu,fourth,bromine
屐,ji,first,"wooden shoes, clogs"
飚,biao,first,whirlwind
蛞,kuo,fourth,"snail; slug, mole cricket"
鏡,jing,fourth,mirror; lens; glass; glasses
掮,qian,second,to bear on the shoulders
崆,kong,first,Kongtong mountain
庾,yu,third,granary; storehouse
橛,jue,second,"a post, a stake; an axle"
矸,gan,first,a rock or cliff
鸨,bao,third,bustard; procuress; Otis species (various)
圻,qi,second,"border, boundary"
缂,ke,fourth,the woof of a woven item
蒯,kuai,third,"a rush, of which various things are made"
诹,zou,first,"consult, confer; select, choose"
啭,zhuan,fourth,"sing, chirp, warble, twitter"
饧,tang,second,"sugar, syrup; malt sugar; sticky"
镉,ge,second,cadmium
鸪,gu,first,species of Taiwan pigeon
蛩,qiong,second,"cricket, locust; anxious"
蠖,huo,fourth,inch-worm; looper caterpiller
說,shuo,first,"speak, say, talk; scold, upbraid"
劭,shao,fourth,encourage; to excel; excellent
哐,kuang,first,syllable
崧,song,first,"high mountain; lofty, eminent"
杼,zhu,fourth,shuttle of loom; narrow; long-headed; a scrub oak; thin
棂,ling,second,carved or patterned window sills
螫,shi,fourth,poison; sting; poisonous insect
龃,ju,third,irregular teeth; discord
饔,yong,first,breakfast; eat prepared food
遑,huang,second,"leisure, leisurely; hurry about"
颢,hao,fourth,"luminous; white, hoary"
腱,jian,fourth,tendons
襁,qiang,third,swaddling clothes
忾,kai,fourth,"anger, wrath, hatred, enmity"
濠,hao,second,"moat, trench, ditch"
牝,pin,fourth,female of species; deep gorge
蛄,gu,first,mole cricket
鲆,ping,second,sole
嗄,a,second,hoarse of voice
